Gene A	Input Protein ID A	Primary Protein ID A	Uniprot-Ac A	Interface Number A	Gene B	Input Protein ID B	Primary Protein ID B	Uniprot-Ac B	Interface Number B	Structure Recommendation	Interaction Score
-	KRT33B	KRT33B	-	-	-	NEFL	NEFL	-	-	P19013_S0__Q2M2I5_S0__AF3:B:A	335.362
-	KRT33B	KRT33B	-	-	-	DES	DES	-	-	P19013_S0__Q2M2I5_S0__AF3:B:A	310.976
-	KRT33B	KRT33B	-	-	-	KRT13	KRT13	-	-	A0A140TA62_S0__Q7Z3Y8_S0__AFMM5:A:B	248.5
-	KRT33B	KRT33B	-	-	-	KRT31	KRT31	-	-	A0A140TA62_S0__Q7Z3Y8_S0__AFMM5:A:B	245.27
-	MAGEA12	MAGEA12	-	-	-	MAGEA6	MAGEA6	-	-	6WJH_AU:A:C	21.2729
-	MAGEA12	MAGEA12	-	-	-	MAGEA11	MAGEA11	-	-	6WJH_AU:A:C	11.017
-	MAGEA12	MAGEA12	-	-	-	MAGEA12	MAGEA12	-	-	6WJH_AU:C:A	25.2963
-	MAGEA12	MAGEA12	-	-	-	MAGED1	MAGED1	-	-	6WJH_AU:A:C	11.017
-	MAGEA12	MAGEA12	-	-	-	NDN_5_frame1	NDN_5_frame1	-	-	6WJH_AU:D:B	24.008
-	AKT1_2_frame1	AKT1_2_frame1	-	-	-	AKT1_1_frame1	AKT1_1_frame1	-	-	1FHX_AU:A:B	51.9777
-	AKT1_2_frame1	AKT1_2_frame1	-	-	-	AKT1_2_frame1	AKT1_2_frame1	-	-	1FHX_AU:B:A	64.896
-	AKT1_2_frame1	AKT1_2_frame1	-	-	-	TRIM23	TRIM23	-	-	4KAX_AU:B:A	18.3003
-	AKT1_2_frame1	AKT1_2_frame1	-	-	-	ZSCAN20	ZSCAN20	-	-	Q15438_S0__Q6NUN9_S0__AF:A:B	22.4056
-	AKT1_2_frame1	AKT1_2_frame1	-	-	-	ZNF483	ZNF483	-	-	Q15438_S0__Q6NUN9_S0__AF:A:B	22.4056
-	S100A1_1_frame1	S100A1_1_frame1	-	-	-	S100A2	S100A2	-	-	7PSQ:E:A	89.3079
-	S100A1_1_frame1	S100A1_1_frame1	-	-	-	S100B_1_frame1	S100B_1_frame1	-	-	7PSQ:E:A	84.8713
-	S100A1_1_frame1	S100A1_1_frame1	-	-	-	S100A1	S100A1	-	-	7PSQ:E:A	86.9705
-	S100A1_1_frame1	S100A1_1_frame1	-	-	-	S100A1_1_frame1	S100A1_1_frame1	-	-	7PSQ:E:A	86.9705
-	S100A1_1_frame1	S100A1_1_frame1	-	-	-	S100B	S100B	-	-	7PSQ:E:A	84.8713
-	TRIP13	TRIP13	-	-	-	TRIP13	TRIP13	-	-	7R7U:B:A	115.257
-	TRIP13	TRIP13	-	-	-	MNAT1_2_frame1	MNAT1_2_frame1	-	-	6F0X:A:Z	6.6335
-	IRAK4_2_frame1	IRAK4_2_frame1	-	-	-	MYD88	MYD88	-	-	Q99836_S0__Q9NWZ3_S0__AFMM2:B:A	19.0149
-	MEOX2	MEOX2	-	-	-	CDK5_2_frame1	CDK5_2_frame1	-	-	P57059_S0__Q8NFW5_S0__AF:B:A	25.7853
-	MEOX2	MEOX2	-	-	-	PLK4	PLK4	-	-	P57059_S0__Q8NFW5_S0__AF:B:A	25.7853
-	PSME3	PSME3	-	-	-	PSME3	PSME3	-	-	6DFK_AU:J:K	141.858
-	PSME3	PSME3	-	-	-	PSMA3	PSMA3	-	-	8CXB:c:D	35.965
-	TRAF4	TRAF4	-	-	-	TRAF1	TRAF1	-	-	O00463_S0__Q13114_S0__AFMM2:B:A	119.731
-	TRAF4	TRAF4	-	-	-	TRAF4	TRAF4	-	-	Q12933_S0__Q13114_S0__AFMM1:B:A	65.8242
-	TRAF4	TRAF4	-	-	-	TRIM2	TRIM2	-	-	5DIN:B:A	42.4825
-	TRAF4	TRAF4	-	-	-	ZSCAN20	ZSCAN20	-	-	P57086_S0__Q6P9G9_S0__AFMM1:B:A	36.8951
-	TRAF4	TRAF4	-	-	-	ZKSCAN4_1_frame1	ZKSCAN4_1_frame1	-	-	P10073_S0__Q6P9G9_S0__AFMM2:B:A	95.0391
-	KRT18	KRT18	-	-	-	NEFL_2_frame1	NEFL_2_frame1	-	-	P07197_S0__P08670_S0__AFMM5:B:A	277.657
-	KRT18	KRT18	-	-	-	KRT19	KRT19	-	-	Q7Z3Y8_S0__Q9NSB2_S0__AFMM5:A:B	234.469
-	KRT18	KRT18	-	-	-	KRT18	KRT18	-	-	O76014_S0__Q7Z3Y7_S0__AFMM2:A:B	221.726
-	KRT18	KRT18	-	-	-	KRT15	KRT15	-	-	O76014_S0__Q7Z3Y7_S0__AFMM2:A:B	223.805
-	KRT18	KRT18	-	-	-	KRT33B	KRT33B	-	-	A0A140TA62_S0__Q7Z3Y8_S0__AFMM5:B:A	245.078
-	FOXM1_ORF2	FOXM1_ORF2	-	-	-	FOXM1_ORF1	FOXM1_ORF1	-	-	O15409_S0__Q8IVH2_S0__AF:A:B	43.8704
-	FOXM1_ORF2	FOXM1_ORF2	-	-	-	FOXM1_ORF2	FOXM1_ORF2	-	-	O15409_S0__Q8IVH2_S0__AF:B:A	41.5561
-	FOXM1_ORF2	FOXM1_ORF2	-	-	-	ELK3	ELK3	-	-	8BZM:I:H	6.7992
-	FOXM1_ORF2	FOXM1_ORF2	-	-	-	ETV6	ETV6	-	-	8BZM:I:H	4.5793
-	FOXM1_ORF2	FOXM1_ORF2	-	-	-	WWP2	WWP2	-	-	P46934_S0__P55317_S0__AF:B:A	10.741
-	VPS33B_3_frame1	VPS33B_3_frame1	-	-	-	PPFIBP2	PPFIBP2	-	-	Q86W92_S2__Q9H267_S0__AFMM5:B:A	5.734
-	PRKAR2B	PRKAR2B	-	-	-	AKT1_1_frame1	AKT1_1_frame1	-	-	6BYR:B:A	96.9286
-	PRKAR2B	PRKAR2B	-	-	-	PRKAR2B	PRKAR2B	-	-	P13861_S0__P31323_S0__AFMM1:A:B	85.7372
-	PRKAR2B	PRKAR2B	-	-	-	MAPK7	MAPK7	-	-	P10644_S0__P22612_S0__AFMM5:A:B	83.7019
-	PRKAR2B	PRKAR2B	-	-	-	CAMK2D	CAMK2D	-	-	P31323_S0__Q9HBY8_S0__AFMM1:A:B	48.1442
-	ZNF688_4_frame1	ZNF688_4_frame1	-	-	-	TRAF4	TRAF4	-	-	P10073_S0__Q6P9G9_S0__AFMM2:A:B	91.3715
-	ZNF688_4_frame1	ZNF688_4_frame1	-	-	-	IRAK4_1_frame1	IRAK4_1_frame1	-	-	O43318_S0__Q6NUN9_S0__AF1:B:A	55.1572
-	ZNF688_4_frame1	ZNF688_4_frame1	-	-	-	AKT1_1_frame1	AKT1_1_frame1	-	-	O43739_S0__Q6NUN9_S0__AFMM3:B:A	48.7923
-	ZNF688_4_frame1	ZNF688_4_frame1	-	-	-	AKT1_2_frame1	AKT1_2_frame1	-	-	Q15438_S0__Q6NUN9_S0__AF:B:A	43.9554
-	ZNF688_4_frame1	ZNF688_4_frame1	-	-	-	TRIM37	TRIM37	-	-	O94972_S0__Q6NUN9_S0__AF:B:A	29.7814
-	DIABLO_1_frame1	DIABLO_1_frame1	-	-	-	DIABLO_2_frame1	DIABLO_2_frame1	-	-	4TX5:A:B	50.9862
-	DIABLO_1_frame1	DIABLO_1_frame1	-	-	-	DIABLO_1_frame1	DIABLO_1_frame1	-	-	6JX6:B:C	51.7408
-	MAGEA11	MAGEA11	-	-	-	MAGEA6	MAGEA6	-	-	6WJH_AU:C:A	21.8439
-	MAGEA11	MAGEA11	-	-	-	NDN_5_frame1	NDN_5_frame1	-	-	6WJH_AU:D:B	11.5431
-	MAGEA11	MAGEA11	-	-	-	MAGEA11	MAGEA11	-	-	6WJH_AU:D:A	11.8775
-	MAGEA11	MAGEA11	-	-	-	MAGEA12	MAGEA12	-	-	6WJH_AU:C:A	22.7864
-	MAGEA11	MAGEA11	-	-	-	MAGED1	MAGED1	-	-	6WJH_AU:A:D	11.8775
-	RAB3IP	RAB3IP	-	-	-	RAB3IP	RAB3IP	-	-	Q8TBN0_S0__Q96QF0_S0__AFMM3:A:B	47.9839
-	KRT15	KRT15	-	-	-	NEFL_2_frame1	NEFL_2_frame1	-	-	P07197_S0__P08670_S0__AFMM5:B:A	266.048
-	KRT15	KRT15	-	-	-	KRT19	KRT19	-	-	Q7Z3Y8_S0__Q9NSB2_S0__AFMM5:A:B	226.331
-	KRT15	KRT15	-	-	-	KRT18	KRT18	-	-	Q7Z3Y8_S0__Q9NSB2_S0__AFMM5:B:A	215.835
-	KRT15	KRT15	-	-	-	KRT15	KRT15	-	-	Q7Z3Y8_S0__Q9NSB2_S0__AFMM5:A:B	217.416
-	KRT15	KRT15	-	-	-	KRT33B	KRT33B	-	-	A0A140TA62_S0__Q7Z3Y8_S0__AFMM5:B:A	247.441
-	DGUOK_1_frame1	DGUOK_1_frame1	-	-	-	DGUOK_1_frame1	DGUOK_1_frame1	-	-	2ZI3:B:A	78.4011
-	DGUOK_1_frame1	DGUOK_1_frame1	-	-	-	DGUOK_5_frame3	DGUOK_5_frame3	-	-	P27707_S0__Q16854_S0__AF1:A:B	25.983
-	ZNF341_ORF1	ZNF341_ORF1	-	-	-	ZNF471	ZNF471	-	-	O43345_S2__Q05481_S2__AF:B:A	120.24
-	ZNF341_ORF1	ZNF341_ORF1	-	-	-	ZNF341_ORF1	ZNF341_ORF1	-	-	Q13105_S0__Q9P1Z0_S0__AFMM4:A:B	58.3995
-	ZNF341_ORF1	ZNF341_ORF1	-	-	-	SP4	SP4	-	-	O43345_S2__Q05481_S2__AF:B:A	86.9722
-	ZNF341_ORF1	ZNF341_ORF1	-	-	-	ZNF688_1_frame1	ZNF688_1_frame1	-	-	O43345_S2__Q05481_S2__AF:B:A	76.2466
-	ZNF341_ORF1	ZNF341_ORF1	-	-	-	ZNF688_4_frame1	ZNF688_4_frame1	-	-	O43345_S2__Q05481_S2__AF:B:A	65.3319
-	SDC3_2_frame1	SDC3_2_frame1	-	-	-	PTPRN	PTPRN	-	-	O75056_S0__P23471_S2__AFMM3:A:B	2.8583
-	SDC3_2_frame1	SDC3_2_frame1	-	-	-	CXCR3_1_frame1	CXCR3_1_frame1	-	-	P31431_S0__P61073_S0__AF:A:B	6.753
-	SDC3_2_frame1	SDC3_2_frame1	-	-	-	CXCR3_2_frame1	CXCR3_2_frame1	-	-	P31431_S0__P61073_S0__AF:A:B	6.3384
-	SERPING1_4_frame1	SERPING1_4_frame1	-	-	-	SERPING1_1_frame1	SERPING1_1_frame1	-	-	5DU3_AU:B:A	34.2776
-	SERPING1_4_frame1	SERPING1_4_frame1	-	-	-	SERPING1_4_frame1	SERPING1_4_frame1	-	-	5DU3_AU:B:A	10.0086
-	SERPING1_4_frame1	SERPING1_4_frame1	-	-	-	CXCR3_1_frame1	CXCR3_1_frame1	-	-	P05155_S0__P32246_S0__AFMM5:A:B	3.2298
-	KHDRBS3	KHDRBS3	-	-	-	KHDRBS2	KHDRBS2	-	-	5ELT:B:A	137.525
-	KHDRBS3	KHDRBS3	-	-	-	KHDRBS3	KHDRBS3	-	-	5ELT:B:A	132.653
-	KHDRBS3	KHDRBS3	-	-	-	AKT1_1_frame1	AKT1_1_frame1	-	-	O14578_S1__Q96PU8_S0__AFMM3:B:A	10.5124
-	KHDRBS3	KHDRBS3	-	-	-	STK25_3_frame1	STK25_3_frame1	-	-	O14578_S1__Q96PU8_S0__AFMM3:B:A	3.012
-	MCMBP	MCMBP	-	-	-	MCM7_1_frame1	MCM7_1_frame1	-	-	P33991_S0__Q9BTE3_S0__AFMM2:B:A	116.994
-	SYCE1	SYCE1	-	-	-	HOMER3	HOMER3	-	-	Q8N0S2_S0__Q9NSB8_S0__AFMM3:A:B	54.9089
-	SYCE1	SYCE1	-	-	-	ATF4_ORF1	ATF4_ORF1	-	-	A8MT33_S0__Q9Y2D1_S0__AFMM3:A:B	0.8168
-	RHOXF2	RHOXF2	-	-	-	PLK4	PLK4	-	-	P57059_S0__Q8NFW5_S0__AF:B:A	25.7853
-	RHOXF2	RHOXF2	-	-	-	CDK5_2_frame1	CDK5_2_frame1	-	-	P57059_S0__Q8NFW5_S0__AF:B:A	25.7853
-	RHOXF2	RHOXF2	-	-	-	AES	AES	-	-	A6NJT0_S0__Q04725_S0__AFMM1:A:B	9.5094
-	RHOXF2	RHOXF2	-	-	-	GATA3	GATA3	-	-	O43186_S0__P43694_S0__AFMM3:A:B	6.2069
-	RHOXF2	RHOXF2	-	-	-	AKT1_1_frame1	AKT1_1_frame1	-	-	P52945_S0__Q86V86_S0__AF2:A:B	7.2885
-	GOPC	GOPC	-	-	-	GOPC	GOPC	-	-	Q13425_S0__Q13884_S0__AF2:A:B	4.3058
-	GOPC	GOPC	-	-	-	LDB3_3_frame1	LDB3_3_frame1	-	-	2IWP:A:B	46.9149
-	GOPC	GOPC	-	-	-	MPP1	MPP1	-	-	Q5T2T1_S0__Q9NUP9_S0__AFMM3:B:A	62.2029
-	GOPC	GOPC	-	-	-	CAMK2D	CAMK2D	-	-	O14936_S1__Q9HAP6_S0__AFMM4:B:A	36.2681
-	ADAMTSL4	ADAMTSL4	-	-	-	CFP_1_frame1	CFP_1_frame1	-	-	8Q6R:D:C	36.9353
-	ADAMTSL4	ADAMTSL4	-	-	-	CFP_2_frame1	CFP_2_frame1	-	-	8Q6R:D:C	36.9353
-	ADAMTSL4	ADAMTSL4	-	-	-	ADAMTSL4	ADAMTSL4	-	-	6S0A:B:A	5.8524
-	ADAMTSL4	ADAMTSL4	-	-	-	NOTCH2NL	NOTCH2NL	-	-	O15072_S2__Q6UXH8_S0__AFMM1:A:B	10.3237
-	ADAMTSL4	ADAMTSL4	-	-	-	PRMT2_1_frame1	PRMT2_1_frame1	-	-	O43295_S2__Q9P2N4_S1__AFMM1:B:A	17.6202
-	SUCLA2_1_frame1	SUCLA2_1_frame1	-	-	-	SUCLA2_2_frame1	SUCLA2_2_frame1	-	-	6NO4:A:B	33.5615
-	SUCLA2_1_frame1	SUCLA2_1_frame1	-	-	-	SUCLA2_1_frame1	SUCLA2_1_frame1	-	-	6NO1:B:A	22.9929
-	AXIN1_2_frame1	AXIN1_2_frame1	-	-	-	AXIN1_3_frame1	AXIN1_3_frame1	-	-	2BV1_AU:B:A	24.9728
-	AXIN1_2_frame1	AXIN1_2_frame1	-	-	-	AXIN1_2_frame1	AXIN1_2_frame1	-	-	2BV1_AU:B:A	24.9728
-	AXIN1_2_frame1	AXIN1_2_frame1	-	-	-	WWP2	WWP2	-	-	O15169_S0__Q9HAU4_S0__AFMM1:A:B	57.2694
-	RARB	RARB	-	-	-	NR1H4	NR1H4	-	-	4NQA_AU:H:I	71.8434
-	RARB	RARB	-	-	-	RXRB_3_frame1	RXRB_3_frame1	-	-	4IQR_AU:A:B	63.6176
-	RARB	RARB	-	-	-	NR1D1	NR1D1	-	-	4NQA_AU:I:H	49.7087
-	RARB	RARB	-	-	-	RARB	RARB	-	-	4NQA_AU:H:I	71.8386
-	RARB	RARB	-	-	-	NR1H3	NR1H3	-	-	4NQA_AU:H:I	71.8386
-	NCK1_3_frame1	NCK1_3_frame1	-	-	-	NCK1_3_frame1	NCK1_3_frame1	-	-	5QU4_AU:D:B	158.102
-	NCK1_3_frame1	NCK1_3_frame1	-	-	-	NCK1_2_frame1	NCK1_2_frame1	-	-	5QU4_AU:D:B	158.102
-	NCK1_3_frame1	NCK1_3_frame1	-	-	-	PSTPIP1	PSTPIP1	-	-	P14598_S0__P62993_S0__AFMM1:B:A	38.5566
-	NCK1_3_frame1	NCK1_3_frame1	-	-	-	EFS	EFS	-	-	8DGO:A:B	98.5897
-	NCK1_3_frame1	NCK1_3_frame1	-	-	-	ARHGAP26_1_frame1	ARHGAP26_1_frame1	-	-	8DGO_AU:B:A	48.0499
-	HSPD1_4_frame1	HSPD1_4_frame1	-	-	-	HSPD1_1_frame1	HSPD1_1_frame1	-	-	5DA8_AU:B:C	25.1546
-	HSPD1_4_frame1	HSPD1_4_frame1	-	-	-	HSPD1_4_frame1	HSPD1_4_frame1	-	-	6TMV:B:A	18.5179
-	S100B	S100B	-	-	-	S100B	S100B	-	-	7PSQ_AU:A:E	78.9033
-	ZFYVE19	ZFYVE19	-	-	-	ZFYVE19	ZFYVE19	-	-	Q13615_S0__Q9NYA4_S0__AFMM5:B:A	3.858
-	TENC1	TENC1	-	-	-	CDK20_3_frame1	CDK20_3_frame1	-	-	O00311_S0__Q68CZ2_S1__AF1:B:A	48.3925
-	TENC1	TENC1	-	-	-	CDK20_4_frame1	CDK20_4_frame1	-	-	O00311_S0__Q68CZ2_S1__AF1:B:A	48.3925
-	TENC1	TENC1	-	-	-	CDK5_1_frame1	CDK5_1_frame1	-	-	O00311_S0__Q68CZ2_S1__AF1:B:A	48.3925
-	TENC1	TENC1	-	-	-	CAMK2D	CAMK2D	-	-	O00311_S0__Q68CZ2_S1__AF1:B:A	38.9227
-	FBXO8_2_frame1	FBXO8_2_frame1	-	-	-	TRIM23	TRIM23	-	-	P61204_S0__Q9NRD0_S0__AFMM1:B:A	9.6015
-	FBXO8_2_frame1	FBXO8_2_frame1	-	-	-	ANKRD50_2_frame1	ANKRD50_2_frame1	-	-	Q969H0_S0__Q9ULT8_S1__AF5:A:B	2.039
-	FBXO8_2_frame1	FBXO8_2_frame1	-	-	-	ZSCAN20	ZSCAN20	-	-	Q969H0_S0__Q9Y5W3_S0__AFMM2:A:B	0.0244
-	FBXO8_2_frame1	FBXO8_2_frame1	-	-	-	ZKSCAN4_1_frame1	ZKSCAN4_1_frame1	-	-	Q969H0_S0__Q9Y5W3_S0__AFMM2:A:B	0.0244
-	FBXO8_2_frame1	FBXO8_2_frame1	-	-	-	ZNF483	ZNF483	-	-	Q969H0_S0__Q9Y5W3_S0__AFMM2:A:B	0.0244
-	MTUS2	MTUS2	-	-	-	WAC	WAC	-	-	Q5JR59_S0__Q9BTA9_S0__AFMM5:A:B	24.0503
-	E2F6_1_frame1	E2F6_1_frame1	-	-	-	TFDP2	TFDP2	-	-	Q01094_S0__Q14186_S0__AFMM1:A:B	256.188
-	E2F6_1_frame1	E2F6_1_frame1	-	-	-	TFDP1	TFDP1	-	-	Q01094_S0__Q14186_S0__AFMM1:A:B	256.139
-	E2F6_1_frame1	E2F6_1_frame1	-	-	-	E2F6_3_frame3	E2F6_3_frame3	-	-	O00716_S0__O75461_S0__AFMM3:B:A	65.9069
-	E2F6_1_frame1	E2F6_1_frame1	-	-	-	E2F6_1_frame1	E2F6_1_frame1	-	-	O00716_S0__O75461_S0__AFMM3:B:A	63.3421
-	E2F6_1_frame1	E2F6_1_frame1	-	-	-	EHMT2	EHMT2	-	-	O75461_S0__Q96KQ7_S1__AFMM4:A:B	3.3846
-	TEAD4_2_frame3	TEAD4_2_frame3	-	-	-	TEAD4_3_frame1	TEAD4_3_frame1	-	-	7CNL_AU:A:B	35.5069
-	TEAD4_2_frame3	TEAD4_2_frame3	-	-	-	TEAD4_2_frame3	TEAD4_2_frame3	-	-	6S60_AU:A:B	41.8412
-	TEAD4_2_frame3	TEAD4_2_frame3	-	-	-	TEAD4_1_frame1	TEAD4_1_frame1	-	-	5XJD:B:A	41.8693
-	NDRG4_2_frame1	NDRG4_2_frame1	-	-	-	NDRG4_2_frame1	NDRG4_2_frame1	-	-	6L4H:A:B	45.9419
-	NDRG4_2_frame1	NDRG4_2_frame1	-	-	-	NDRG4_1_frame1	NDRG4_1_frame1	-	-	6L4H:A:B	45.9419
-	TFCP2	TFCP2	-	-	-	TFCP2	TFCP2	-	-	5MR7_AU:A:B	43.9486
-	CA9_2_frame1	CA9_2_frame1	-	-	-	CA9_1_frame1	CA9_1_frame1	-	-	5DVX_AU:A:B	34.8981
-	CA9_2_frame1	CA9_2_frame1	-	-	-	CA9_2_frame1	CA9_2_frame1	-	-	5DVX_AU:A:B	34.8981
-	CA9_2_frame1	CA9_2_frame1	-	-	-	CXCR3_1_frame1	CXCR3_1_frame1	-	-	O00574_S0__Q9ULX7_S0__AF2:B:A	18.7459
-	CA9_2_frame1	CA9_2_frame1	-	-	-	CXCR3_2_frame1	CXCR3_2_frame1	-	-	O00574_S0__Q9ULX7_S0__AF2:B:A	18.7459
-	CA9_2_frame1	CA9_2_frame1	-	-	-	TENC1	TENC1	-	-	P23470_S1__Q9HBL0_S1__AFMM1:A:B	10.9953
-	LMBR1L_5_frame1	LMBR1L_5_frame1	-	-	-	RINT1	RINT1	-	-	Q6NUQ1_S0__Q6UX01_S0__AF4:B:A	24.9397
-	EFHC2	EFHC2	-	-	-	EFHC2	EFHC2	-	-	Q5JST6_S0__Q5JVL4_S0__AF1:B:A	33.3072
-	NLGN3_1_frame1	NLGN3_1_frame1	-	-	-	NLGN3_1_frame1	NLGN3_1_frame1	-	-	1MX9:C:D	67.0926
-	CAMK2D	CAMK2D	-	-	-	MAPK7	MAPK7	-	-	6QAV_AU:D:C	161.345
-	CAMK2D	CAMK2D	-	-	-	PPFIBP2	PPFIBP2	-	-	P49841_S0__Q86W92_S2__AFMM1:A:B	33.3106
-	CAMK2D	CAMK2D	-	-	-	STK25_3_frame1	STK25_3_frame1	-	-	5JZJ_AU:A:B	127.406
-	CAMK2D	CAMK2D	-	-	-	CDK20_1_frame1	CDK20_1_frame1	-	-	4TYH:A:B	140.611
-	CAMK2D	CAMK2D	-	-	-	CDK20_4_frame1	CDK20_4_frame1	-	-	4TYH:A:B	140.611
-	PSTPIP2_1_frame1	PSTPIP2_1_frame1	-	-	-	PSTPIP1	PSTPIP1	-	-	7AAM:B:A	367.798
-	PSTPIP2_1_frame1	PSTPIP2_1_frame1	-	-	-	PSTPIP2_3_frame1	PSTPIP2_3_frame1	-	-	7AAN:B:A	337.483
-	PSTPIP2_1_frame1	PSTPIP2_1_frame1	-	-	-	PSTPIP2_1_frame1	PSTPIP2_1_frame1	-	-	7AAM:B:A	352.918
-	PSTPIP2_1_frame1	PSTPIP2_1_frame1	-	-	-	PTPRN	PTPRN	-	-	Q99952_S0__Q9H939_S0__AFMM1:B:A	19.2493
-	BAD	BAD	-	-	-	BCL2L1_2_frame1	BCL2L1_2_frame1	-	-	Q07817_S0__Q92934_S0__AF1:B:A	11.087
-	BAD	BAD	-	-	-	BCL2L1_3_frame1	BCL2L1_3_frame1	-	-	Q07817_S0__Q92934_S0__AF1:B:A	10.9908
-	BAD	BAD	-	-	-	BCL2L1_1_frame1	BCL2L1_1_frame1	-	-	Q07817_S0__Q92934_S0__AF1:B:A	13.9086
-	SP4	SP4	-	-	-	ZNF341_ORF2	ZNF341_ORF2	-	-	O43345_S2__Q05481_S2__AF:A:B	82.6393
-	SP4	SP4	-	-	-	ZNF471	ZNF471	-	-	O43345_S2__Q05481_S2__AF:A:B	99.6568
-	SP4	SP4	-	-	-	ZNF341_ORF1	ZNF341_ORF1	-	-	O43345_S2__Q05481_S2__AF:A:B	86.9722
-	SP4	SP4	-	-	-	SP4	SP4	-	-	Q9H2S9_S0__Q9UKT9_S0__AFMM2:A:B	6.6409
-	SP4	SP4	-	-	-	ZNF688_1_frame1	ZNF688_1_frame1	-	-	O95125_S0__P17028_S0__AFMM2:B:A	31.3906
-	TADA3	TADA3	-	-	-	TADA2A_ORF1	TADA2A_ORF1	-	-	O75478_S0__O75528_S0__AFMM5:B:A	207.452
-	TADA3	TADA3	-	-	-	TADA2A_ORF2	TADA2A_ORF2	-	-	O75528_S0__Q86TJ2_S0__AF2:A:B	160.334
-	NPM1_1_frame1	NPM1_1_frame1	-	-	-	NPM2	NPM2	-	-	P06748_S0__Q86SE8_S0__AFMM1:B:A	48.5806
-	NPM1_1_frame1	NPM1_1_frame1	-	-	-	NPM1_1_frame1	NPM1_1_frame1	-	-	P06748_S0__Q86SE8_S0__AFMM1:A:B	48.5811
-	NPM1_1_frame1	NPM1_1_frame1	-	-	-	NPM1_2_frame1	NPM1_2_frame1	-	-	P06748_S0__Q86SE8_S0__AFMM1:A:B	48.5811
-	NEFL_1_frame1	NEFL_1_frame1	-	-	-	KRT31	KRT31	-	-	O76014_S0__Q3SY84_S0__AFMM5:B:A	266.82
-	NEFL_1_frame1	NEFL_1_frame1	-	-	-	KRT33B	KRT33B	-	-	O76014_S0__Q3SY84_S0__AFMM5:B:A	266.82
-	NPM1_2_frame1	NPM1_2_frame1	-	-	-	NPM2	NPM2	-	-	P06748_S0__Q86SE8_S0__AFMM1:B:A	48.5806
-	NPM1_2_frame1	NPM1_2_frame1	-	-	-	NPM1_1_frame1	NPM1_1_frame1	-	-	P06748_S0__Q86SE8_S0__AFMM1:A:B	48.5811
-	NPM1_2_frame1	NPM1_2_frame1	-	-	-	NPM1_2_frame1	NPM1_2_frame1	-	-	P06748_S0__Q86SE8_S0__AFMM1:A:B	48.5811
-	NDRG4_1_frame1	NDRG4_1_frame1	-	-	-	NDRG4_2_frame1	NDRG4_2_frame1	-	-	6L4H:A:B	45.9419
-	NDRG4_1_frame1	NDRG4_1_frame1	-	-	-	NDRG4_1_frame1	NDRG4_1_frame1	-	-	6L4H:A:B	45.9419
-	NPM2	NPM2	-	-	-	NPM2	NPM2	-	-	P06748_S0__Q86SE8_S0__AFMM1:A:B	47.4757
-	NPM2	NPM2	-	-	-	NPM1_1_frame1	NPM1_1_frame1	-	-	P06748_S0__Q86SE8_S0__AFMM1:A:B	48.5806
-	NPM2	NPM2	-	-	-	NPM1_2_frame1	NPM1_2_frame1	-	-	P06748_S0__Q86SE8_S0__AFMM1:A:B	48.5806
-	PPP3CA_1_frame1	PPP3CA_1_frame1	-	-	-	PPP3R1	PPP3R1	-	-	4ORC:A:B	152.882
-	PPP3CA_1_frame1	PPP3CA_1_frame1	-	-	-	KCNIP4	KCNIP4	-	-	9NXN:A:B	117.462
-	PPP3CA_1_frame1	PPP3CA_1_frame1	-	-	-	PPP1CB	PPP1CB	-	-	P16298_S0__Q08209_S0__AFMM2:A:B	59.8965
-	PPP3CA_1_frame1	PPP3CA_1_frame1	-	-	-	PPP3CA_2_frame1	PPP3CA_2_frame1	-	-	P16298_S0__P48454_S0__AFMM1:A:B	111.498
-	PPP3CA_1_frame1	PPP3CA_1_frame1	-	-	-	PPP3CA_1_frame1	PPP3CA_1_frame1	-	-	P16298_S0__P48454_S0__AFMM1:A:B	111.498
-	COL1A2_5_frame1	COL1A2_5_frame1	-	-	-	COL1A2_1_frame1	COL1A2_1_frame1	-	-	P02458_S2__P25940_S2__AFMM2:B:A	281.969
-	COL1A2_5_frame1	COL1A2_5_frame1	-	-	-	COL1A2_5_frame1	COL1A2_5_frame1	-	-	9IUS:2:3	5.5698
-	COL1A2_5_frame1	COL1A2_5_frame1	-	-	-	EMILIN1	EMILIN1	-	-	P25067_S0__Q03692_S0__AFMM4:A:B	52.0282
-	MAGED1	MAGED1	-	-	-	MAGEA6	MAGEA6	-	-	6WJH_AU:C:A	21.8439
-	MAGED1	MAGED1	-	-	-	NDN_5_frame1	NDN_5_frame1	-	-	6WJH_AU:D:B	11.5431
-	MAGED1	MAGED1	-	-	-	MAGEA11	MAGEA11	-	-	6WJH_AU:D:A	11.8775
-	MAGED1	MAGED1	-	-	-	MAGEA12	MAGEA12	-	-	6WJH_AU:C:A	22.7864
-	MAGED1	MAGED1	-	-	-	MAGED1	MAGED1	-	-	6WJH_AU:A:C	6.4258
-	ATF4_ORF1	ATF4_ORF1	-	-	-	CREB3L1_ORF2	CREB3L1_ORF2	-	-	P18848_S0__Q68CJ9_S0__AFMM5:A:B	42.7476
-	ATF4_ORF1	ATF4_ORF1	-	-	-	CREB3L1_ORF1	CREB3L1_ORF1	-	-	P18848_S0__Q68CJ9_S0__AFMM5:A:B	41.2841
